1996.04,262646.76,123032.91,200611.16
1996.05,269004.09,123915.89,203794.70
1996.06,272621.10,124790.28,205876.70
1996.07,263347.10,125678.09,202904.55
1996.08,271618.40,126586.32,206890.54
1996.09,277291.48,127474.29,209801.48
1996.10,288878.98,128328.75,215002.29
1996.11,303633.35,129156.40,221343.49
1996.12,307449.97,130029.23,223471.78
1997.01,317636.94,130919.28,227897.54
1997.02,331656.07,131819.93,233668.17
1997.03,329778.92,132764.05,233799.46
1997.04,318754.92,133692.37,230665.51
1997.05,348280.20,134620.10,242107.13
1997.06,367027.82,135534.91,249400.20
1997.07,388239.62,136399.44,257354.31
1997.08,389776.01,137305.37,258667.21
1997.09,394603.95,138189.07,261050.84
1997.10,401276.14,139045.95,264016.15
1997.11,396847.61,139912.67,263330.54
1997.12,407477.11,140767.78,267611.30
1998.01,408634.42,141604.87,268745.91
1998.02,434955.11,142458.56,277839.84
1998.03,458227.87,143320.28,285788.56
1998.04,474009.79,144205.41,291367.05
1998.05,473153.66,145063.35,291950.16
1998.06,473898.29,145911.73,292993.43
1998.07,495239.22,146769.79,300157.86
1998.08,460952.11,147577.23,290974.33
1998.09,438595.17,148311.08,284890.24
1998.10,444441.27,149070.01,287412.00
1998.11,493349.69,149846.63,303312.66
1998.12,513765.60,150618.31,310083.68
1999.01,539869.00,151397.11,318120.83
1999.02,539707.79,152259.81,318976.98
1999.03,555667.74,153119.71,324210.24
1999.04,579454.88,153997.15,331517.55
1999.05,579078.18,154913.66,332400.94
1999.06,575734.63,155855.25,332526.75
1999.07,601943.20,156816.58,340516.08
1999.08,579445.01,157792.05,335721.12
1999.09,576181.20,158760.14,335882.60
1999.10,569053.44,159752.43,335024.92
1999.11,609645.58,160771.66,347093.80
1999.12,626948.20,161828.58,352774.14
2000.01,626404.26,162926.65,353886.44
2000.02,611098.31,163996.46,351290.17
2000.03,635359.19,165016.37,358559.67
2000.04,644601.79,166071.07,362045.22
2000.05,626520.37,167140.52,358788.96
2000.06,646520.85,168179.63,364987.05
2000.07,652209.13,169225.79,367578.84
2000.08,658528.39,170233.35,370278.76
2000.09,651621.08,171256.93,369723.72
2000.10,617876.44,172278.75,362443.11
2000.11,613307.03,173264.86,362338.40
2000.12,593164.80,174202.61,358114.59
2001.01,596062.56,175149.36,359886.95
2001.02,583543.73,176069.78,357718.13
2001.03,530819.57,176995.57,345145.29
2001.04,533400.63,177987.25,346889.06
2001.05,570258.69,178990.61,358008.11
2001.06,556853.34,180001.30,355559.22
2001.07,542261.91,180964.20,352664.62
2001.08,531386.23,181898.73,350667.67
2001.09,471900.55,182799.13,335106.33
2001.10,487113.07,183650.27,340474.48
2001.11,511904.35,184582.47,348679.22
2001.12,519605.85,185560.67,351876.09
2002.01,518271.26,186550.71,352555.30
2002.02,501125.73,187518.17,348901.84
2002.03,526089.90,188572.70,356948.65
2002.04,507837.03,189582.16,353055.95
2002.05,493746.33,190588.95,350179.53
2002.06,464764.85,191562.49,342949.98
2002.07,415044.32,192484.07,329186.92
2002.08,419971.54,193356.29,331573.08
2002.09,400228.35,194146.11,326078.43
2002.10,394979.69,194986.04,325144.37
2002.11,421325.20,195880.03,334644.62
2002.12,417184.87,196713.01,334111.16
2003.01,416475.81,197578.15,334729.57
2003.02,390020.53,198401.03,327437.62
2003.03,395331.40,199244.64,329921.53
2003.04,416411.54,200097.22,337408.00
2003.05,438715.71,200874.66,345012.36
2003.06,463921.95,201678.22,353322.43
2003.07,466904.02,202634.39,355143.29
2003.08,466349.90,203604.20,355956.18
2003.09,481293.44,204487.71,361167.76
2003.10,491266.56,205434.94,364967.18
2003.11,497431.96,206391.91,367679.26
2003.12,512878.33,207338.39,372980.36
2004.01,538385.47,208273.05,380643.23
2004.02,544457.91,209182.81,383159.45
2004.03,536177.11,210072.05,382010.16
2004.04,541589.98,211081.94,384481.22
2004.05,527950.77,212122.90,382116.11
2004.06,543246.35,213153.41,387198.45
2004.07,531330.51,214171.51,385232.21
2004.08,524197.43,215148.63,384404.39
